155	3.780624e-06
156	1.436741e-06
157	5.242619e-06
158	2.243901e-06
159	4.312631e-06
160	2.434814e-06
161	3.624952e-06
162	2.403109e-06
163	2.548902e-06
164	1.536997e-06
165	5.206618e-06
166	2.231973e-06
167	6.372902e-07
168	4.864767e-06
169	3.243876e-06
170	1.908280e-06
171	1.907349e-05
172	1.596481e-06
173	3.919448e-06
174	1.386470e-06
175	3.121601e-06
176	7.671846e-07
177	2.530157e-06
178	2.413587e-06
179	2.955390e-06
180	3.826268e-06
181	5.550804e-06
182	2.880801e-06
183	5.784908e-07
184	3.404653e-06
185	2.881812e-06
186	3.366391e-06
187	1.405297e-06
188	3.694837e-06
189	4.429748e-06
190	3.527280e-06
191	3.926740e-06
192	1.094261e-06
193	3.980012e-06
194	1.829732e-06
195	4.570229e-06
196	5.937608e-07
197	1.127702e-05
198	3.124529e-06
199	9.298157e-07
200	2.292879e-06
201	2.006684e-06
202	2.955697e-06
203	7.341835e-06
204	2.919511e-06
205	1.808884e-06
206	3.117704e-06
207	6.965429e-06
208	1.749334e-06
209	5.474125e-06
210	1.475306e-06
211	3.886596e-06
212	1.742369e-06
213	1.067192e-05
214	2.488525e-06
215	1.108694e-06
216	1.555696e-06
217	1.624414e-06
218	2.847125e-06
219	5.079898e-06
220	3.130662e-06
221	3.459639e-06
222	4.530545e-06
223	6.160726e-07
224	5.320178e-06
225	2.078266e-06
226	1.162964e-06
227	5.886743e-06
228	3.917501e-06
229	3.141394e-06
230	2.513038e-06
231	2.072947e-06
232	4.879428e-06
233	7.176933e-07
234	2.705946e-06
235	1.388571e-05
236	2.241311e-06
237	2.827799e-06
238	5.529362e-06
239	4.414273e-06
240	8.380072e-07
241	3.025376e-06
242	1.823182e-06
243	1.127895e-06
244	1.296796e-06
245	7.688886e-06
246	2.938743e-06
247	7.296106e-07
248	3.755599e-06
249	4.513729e-06
250	1.733470e-06
251	3.623226e-06
252	6.217445e-07
253	5.690178e-06
254	2.716486e-06
255	1.528118e-06
256	3.742006e-06
257	1.659357e-06
258	8.020211e-07
259	6.654687e-06
260	2.214005e-06
261	5.829457e-06
262	8.042589e-07
263	9.819185e-07
264	2.394575e-07
265	4.589150e-06
266	3.816240e-06
267	5.080171e-06
268	1.221276e-06
269	3.541051e-06
270	3.442200e-06
271	1.432506e-06
272	3.532834e-06
273	2.312627e-06
274	3.328875e-06
275	2.851697e-06
276	1.966370e-06
277	1.398743e-05
278	2.956825e-06
279	2.428429e-06
280	5.876275e-06
281	5.336872e-06
282	4.039765e-06
283	2.312375e-06
284	3.215187e-06
285	3.488551e-06
286	9.325679e-07
287	3.376988e-06
288	1.477065e-06
289	2.918497e-06
290	5.193584e-06
291	5.707387e-07
292	5.677346e-07
293	1.133953e-05
294	2.240133e-06
295	3.919241e-06
296	4.281265e-07
297	2.973701e-06
298	4.602210e-06
299	6.808193e-06
300	6.501525e-07
301	2.190150e-06
302	1.745338e-06
303	3.564352e-06
304	4.598670e-06
305	5.301048e-06
306	1.290835e-06
307	4.401657e-06
308	2.385480e-06
309	1.308208e-05
310	5.964906e-07
311	7.832594e-07
312	2.115931e-06
313	3.454019e-06
314	3.414568e-07
315	2.332431e-06
316	8.759345e-07
317	4.219603e-06
318	1.043930e-06
319	1.707318e-06
320	3.999649e-06
321	3.554563e-06
322	1.367455e-06
323	2.913362e-06
324	7.228645e-07
325	9.053395e-06
326	9.138281e-07
327	3.389753e-06
328	1.764135e-06
329	2.417146e-06
330	1.755348e-06
331	7.309270e-06
332	4.272232e-06
333	6.092662e-06
334	2.423484e-06
335	2.931672e-06
336	6.411828e-07
337	1.312648e-06
338	2.161427e-06
339	3.240679e-06
340	3.317675e-06
341	3.516977e-05
342	1.819651e-06
343	3.673675e-07
344	1.042451e-06
345	1.526331e-06
346	1.133614e-06
347	3.977208e-06
348	2.471259e-06
349	9.512113e-07
350	9.695835e-07
351	2.854063e-06
352	1.962833e-06
353	2.954693e-06
354	6.227735e-07
355	1.255145e-06
356	1.490970e-06
357	5.754746e-06
358	3.230947e-06
359	1.490904e-06
360	1.800136e-06
361	1.195418e-06
362	3.450753e-06
363	2.675791e-06
364	2.779094e-06
365	4.701512e-06
366	3.694766e-06
367	3.283002e-06
368	4.387831e-07
369	1.545808e-06
370	2.044605e-06
371	6.317837e-06
372	1.961202e-06
373	1.391019e-05
374	3.906690e-06
375	2.904375e-06
376	2.556662e-06
377	1.571210e-06
378	3.662297e-06
379	6.441501e-06
380	2.529695e-06
381	9.439668e-06
382	2.314092e-06
383	3.517098e-06
384	1.350386e-06
385	3.227110e-06
386	1.102543e-06
387	4.917232e-06
388	5.649462e-06
389	7.208348e-06
390	1.622916e-06
391	4.080556e-06
392	2.372104e-06
393	8.053456e-07
394	1.690795e-06
395	9.035430e-06
396	2.992866e-06
397	7.703460e-06
398	3.275108e-06
399	3.258830e-06
400	3.458942e-06
401	2.630347e-07
402	3.848208e-06
403	6.547255e-06
404	3.921531e-06
405	1.387098e-05
406	3.986253e-06
407	1.698779e-06
408	4.686353e-06
409	2.169493e-06
410	2.693179e-06
411	3.096127e-06
412	1.917605e-07
413	2.553348e-06
414	2.462114e-06
415	2.514487e-06
416	8.547388e-07
417	2.796656e-06
418	2.425890e-06
419	5.160760e-06
420	3.178595e-06
421	7.398370e-06
422	2.887415e-06
423	3.920209e-06
424	5.093434e-06
425	2.971348e-06
426	3.169207e-06
427	3.191302e-05
428	3.261224e-06
429	3.213722e-06
430	3.639125e-06
431	4.550131e-06
432	4.030018e-06
433	1.339250e-06
434	2.939704e-06
435	2.676774e-06
436	3.082520e-06
437	6.135192e-06
438	1.874692e-06
439	2.846789e-06
440	4.044601e-06
441	3.844069e-06
442	1.476999e-06
443	9.322027e-06
444	5.139830e-07
445	2.816023e-06
446	4.197292e-06
447	4.369130e-06
448	4.561283e-06
449	3.795182e-06
450	2.150902e-06
451	7.469941e-06
452	1.948280e-06
453	4.543855e-06
454	1.113471e-06
455	3.284548e-06
456	1.108687e-06
457	2.081112e-07
458	7.137925e-07
459	4.170160e-06
460	3.409233e-06
461	4.967331e-06
462	1.123472e-06
463	1.695509e-06
464	2.613834e-06
465	2.198537e-06
466	4.526155e-06
467	4.904430e-06
468	1.354925e-06
469	2.844235e-05
470	3.867044e-06
471	1.915591e-06
472	2.420721e-06
473	4.042026e-06
474	1.242977e-06
475	4.716470e-06
476	1.469987e-06
477	5.000396e-06
478	1.460162e-06
479	2.174718e-06
480	4.051965e-06
481	2.609077e-07
482	1.337753e-06
483	3.618333e-06
484	1.983027e-06
485	7.667180e-06
486	3.234963e-06
487	2.991666e-06
488	2.444874e-06
489	5.227047e-07
490	3.025270e-06
491	2.628812e-05
492	1.417455e-06
493	5.919092e-06
494	2.641724e-06
495	3.674072e-06
496	1.057653e-06
497	1.577539e-06
498	1.818868e-06
499	4.167194e-06
500	2.751522e-06
501	1.545203e-05
502	1.680243e-06
503	2.041208e-06
504	1.649527e-06
505	3.508431e-06
506	7.270575e-07
507	4.420292e-06
508	4.051319e-06
509	4.882726e-06
510	3.530958e-07
511	3.074221e-06
512	1.301714e-06
513	7.731921e-06
514	1.165607e-06
515	6.392519e-06
516	1.574185e-06
517	3.496655e-06
518	1.253458e-06
519	2.569900e-06
520	1.117843e-07
521	4.803893e-07
522	2.359751e-06
523	1.044437e-05
524	3.654887e-06
525	2.579441e-06
526	2.216993e-06
527	1.068548e-06
528	2.004856e-06
529	2.372803e-06
530	3.667915e-06
531	8.001827e-06
532	2.462321e-06
533	1.425334e-05
534	2.382907e-06
535	1.779247e-06
536	2.198475e-06
537	4.242011e-06
538	8.586110e-07
539	7.429632e-06
540	2.628690e-06
541	2.636105e-06
542	1.528686e-06
543	5.437976e-07
544	1.079036e-06
545	1.406842e-06
546	2.794257e-06
547	1.440423e-06
548	1.462888e-06
549	4.130136e-06
550	1.613034e-06
551	6.510082e-07
552	3.052272e-06
553	6.371447e-06
554	2.717922e-06
555	1.245933e-05
556	6.055503e-07
557	6.419076e-06
558	2.583651e-06
559	3.037541e-06
560	1.335197e-06
561	2.764306e-06
562	1.613871e-06
563	2.794605e-06
564	8.947209e-07
565	6.467374e-06
566	2.362632e-06
567	1.661666e-06
568	1.368748e-06
569	4.311839e-06
570	4.013029e-06
571	1.794649e-06
572	2.199042e-06
573	1.697893e-06
574	7.545082e-07
575	4.524006e-07
576	3.111015e-06
577	5.547702e-06
578	2.991066e-06
579	6.974018e-06
580	2.953150e-06
581	4.348336e-06
582	2.412063e-06
583	3.819591e-06
584	3.075773e-06
585	2.376943e-06
586	9.450971e-07
587	1.310203e-05
588	1.062671e-06
589	2.763332e-07
590	1.218710e-06
591	1.214856e-06
592	4.647018e-06
593	3.111669e-06
594	2.196768e-06
595	4.031852e-06
596	2.478539e-06
597	3.453069e-05
598	4.780463e-06
599	3.846075e-06
600	2.013193e-06
601	6.242412e-06
602	2.394891e-06
603	1.536464e-06
604	4.884945e-06
605	1.792262e-06
606	7.552878e-07
607	5.288855e-06
608	3.515935e-06
609	2.854295e-06
610	2.720564e-06
611	3.777628e-06
612	5.670028e-06
613	3.837412e-06
614	2.447670e-06
615	4.890481e-06
616	6.109065e-07
617	9.015322e-07
618	2.558981e-06
619	1.536927e-05
620	1.997321e-06
621	7.058563e-06
622	4.983239e-07
623	5.073631e-06
624	6.949098e-07
625	5.111038e-06
626	2.204434e-06
627	2.546993e-06
628	6.630268e-06
629	1.190376e-05
630	2.235129e-06
631	2.501610e-06
632	1.505441e-06
633	5.157082e-06
634	1.882042e-06
635	4.606772e-06
636	3.391988e-06
637	7.967102e-06
638	1.732484e-06
639	2.163927e-06
640	3.204065e-06
641	6.946029e-06
642	1.886687e-06
643	7.614539e-07
644	2.193925e-06
645	1.122471e-05
646	2.631300e-06
647	3.978533e-06
648	2.413771e-06
649	2.684938e-06
650	2.559013e-06
651	1.276045e-05
652	1.810080e-06
653	2.239282e-06
654	3.316826e-06
655	3.567419e-06
656	1.035589e-06
657	1.263334e-06
658	2.170568e-06
659	3.688748e-06
660	1.790782e-06
661	1.069053e-05
662	4.895258e-06
663	1.087468e-06
664	2.589406e-06
665	3.301245e-06
666	2.298381e-06
667	2.062393e-06
668	1.370508e-06
669	2.534550e-06
670	4.243396e-06
671	4.488686e-07
672	2.027895e-06
673	1.581673e-06
674	1.581818e-06
675	4.104889e-06
676	2.161408e-06
677	2.591777e-06
678	3.374178e-06
679	9.136880e-07
680	1.378592e-06
681	4.336020e-06
682	1.998312e-06
683	3.145680e-05
684	1.437124e-06
685	3.277354e-06
686	5.698656e-07
687	3.256811e-06
688	6.232595e-06
689	4.217448e-06
690	3.426820e-06
691	5.616360e-06
692	1.639820e-06
693	5.738267e-06
694	1.698173e-06
695	2.354963e-07
696	2.175096e-06
697	4.084268e-06
698	1.455203e-06
699	7.971328e-06
700	2.934855e-06
701	1.374964e-06
702	2.783190e-06
703	2.917789e-06
704	3.851696e-06
705	2.495476e-06
706	1.838496e-06
707	5.316347e-06
708	3.880041e-06
709	6.532213e-06
710	5.378664e-06
711	8.777747e-07
712	4.492959e-06
713	2.682715e-06
714	1.881433e-06
715	8.979748e-06
716	2.073741e-06
717	7.481491e-06
718	7.882758e-07
719	3.835029e-06
720	3.319581e-06
721	4.151691e-06
722	2.938598e-06
723	5.600072e-06
724	1.277440e-06
725	2.284946e-05
726	2.674345e-06
727	4.877363e-06
728	1.502625e-06
729	2.118511e-06
730	5.265935e-07
731	2.173676e-06
732	2.207263e-06
733	7.996280e-07
734	3.008577e-06
735	8.884785e-07
736	1.253290e-06
737	2.349488e-06
738	2.406466e-06
739	2.878944e-06
740	3.398873e-06
741	1.242712e-05
742	1.542852e-06
743	1.887868e-06
744	2.623391e-06
745	6.351567e-07
746	2.082856e-06
747	1.783411e-05
748	2.829308e-06
749	5.731359e-06
750	1.115703e-06
751	3.610622e-06
752	2.934219e-06
753	4.273709e-06
754	3.372810e-06
755	1.826705e-06
756	2.511432e-06
757	1.754501e-06
758	2.504360e-06
759	1.067312e-06
760	3.209488e-06
761	1.487051e-06
762	1.850196e-06
763	3.249370e-06
764	2.487504e-06
765	8.021944e-06
766	6.067494e-07
767	3.774502e-06
768	2.739107e-06
769	4.070265e-06
770	3.228621e-06
771	3.602503e-06
772	3.857635e-06
773	1.864515e-06
774	4.124675e-06
775	1.877467e-06
776	1.727590e-06
777	2.915351e-07
778	3.063012e-06
779	2.480922e-06
780	3.547106e-06
781	3.104063e-06
782	1.916620e-06
783	1.995819e-06
784	5.213447e-06
785	4.130006e-06
786	1.026180e-06
787	3.784945e-06
788	3.284287e-06
789	1.207613e-05
790	1.225940e-06
791	4.408051e-06
792	3.083164e-06
793	8.268333e-06
794	2.006774e-06
795	4.129871e-06
796	2.624276e-06
797	1.470900e-06
798	2.704663e-06
799	6.146607e-06
800	2.140480e-06
801	2.444638e-06
802	2.431255e-06
803	4.644825e-06
804	8.216523e-07
805	4.744613e-06
806	6.836693e-06
807	2.155446e-06
808	1.436162e-06
809	3.776692e-07
810	5.841635e-07
811	1.900957e-05
812	3.107530e-06
813	6.781623e-06
814	1.351319e-06
815	3.668292e-06
816	2.486962e-06
817	1.048269e-06
818	2.794621e-06
819	3.688314e-06
820	1.635704e-06
821	1.402606e-05
822	5.132056e-06
823	2.282929e-06
824	2.065015e-06
825	1.348070e-06
826	1.500245e-06
827	7.597122e-06
828	3.168176e-06
829	9.029926e-06
830	2.247483e-06
831	1.648120e-06
832	3.666296e-06
833	4.584510e-06
834	2.205301e-06
835	1.773860e-06
836	3.137925e-06
837	4.103878e-06
838	8.991318e-07
839	2.130249e-06
840	2.877457e-06
841	3.321947e-06
842	2.116252e-06
843	3.878174e-06
844	2.155631e-06
845	4.317881e-06
846	5.727832e-07
847	2.444928e-06
848	1.704448e-06
849	4.244621e-06
850	5.098697e-06
851	1.793693e-06
852	7.684961e-07
853	1.953171e-05
854	2.778740e-06
855	2.815979e-06
856	1.482896e-06
857	6.404755e-06
858	1.546548e-06
859	9.492054e-06
860	2.338947e-07
861	2.875944e-06
862	1.879582e-06
863	2.839511e-06
864	1.957791e-06
865	3.139096e-06
866	3.698843e-06
867	3.486822e-06
868	1.883816e-06
869	4.940103e-06
870	2.442579e-06
871	1.589830e-06
872	1.433926e-06
873	3.156412e-06
874	2.335017e-06
875	9.224829e-06
876	3.839198e-06
877	4.808703e-06
878	4.069679e-06
879	3.293403e-06
880	2.027773e-06
881	3.840196e-06
882	2.009243e-06
883	8.566826e-06
884	1.746933e-06
885	2.700563e-06
886	1.322365e-06
887	2.333653e-06
888	2.425937e-06
889	1.444491e-06
890	5.897560e-07
891	3.351790e-06
892	4.128464e-06
893	3.650851e-06
894	1.522675e-06
895	1.322368e-06
896	1.386894e-06
897	4.952064e-06
898	2.585709e-06
899	5.070198e-06
900	1.360510e-06
901	4.230798e-06
902	2.940562e-06
903	3.679042e-06
904	1.644331e-06
905	2.385725e-06
906	3.108824e-06
907	9.738180e-06
908	3.402142e-06
909	2.706667e-06
910	3.134571e-06
911	5.300275e-06
912	1.441507e-06
913	7.345436e-07
914	1.650123e-06
915	2.049998e-06
916	2.610669e-06
917	5.976936e-06
918	3.082071e-06
919	2.583514e-06
920	1.011201e-06
921	8.498970e-07
922	1.487799e-06
923	4.590194e-06
924	2.980034e-06
925	3.804931e-06
926	1.606863e-06
927	2.261045e-06
928	5.344295e-06
929	2.137213e-06
930	1.634750e-06
931	5.486859e-06
932	5.079230e-06
933	5.241839e-06
934	2.515823e-06
935	3.481157e-06
936	1.448309e-06
937	3.733908e-06
938	3.246171e-06
939	3.715108e-05
940	3.547229e-06
941	7.048935e-06
942	1.445322e-06
943	2.273941e-06
944	2.400953e-06
945	5.507844e-06
946	1.909051e-06
947	1.625639e-06
948	3.414311e-06
949	3.227375e-06
950	1.336338e-06
951	1.506656e-06
952	1.707918e-06
953	3.124426e-06
954	3.738901e-06
955	7.049304e-06
956	2.817840e-06
957	6.052897e-06
958	2.749081e-06
959	5.543393e-06
960	1.286512e-06
961	5.334560e-06
962	2.034965e-06
963	3.737960e-06
964	1.802946e-06
965	4.677258e-06
966	4.157250e-06
967	2.828513e-06
968	2.618452e-06
969	3.912334e-06
970	7.740825e-07
971	5.898113e-06
972	1.423571e-06
973	5.215735e-06
974	1.931633e-06
975	3.656174e-07
976	3.378941e-06
977	1.266733e-06
978	2.593855e-06
979	3.757240e-06
980	2.028088e-06
981	6.601875e-06
982	7.477966e-06
983	2.617673e-06
984	1.277609e-06
985	1.129816e-06
986	3.287786e-06
987	1.335665e-06
988	3.846589e-06
989	7.428017e-06
990	1.068881e-06
991	4.217287e-06
992	3.579967e-06
993	2.780942e-06
994	2.110694e-06
995	5.142965e-06
996	2.342457e-06
997	7.172119e-06
998	5.509456e-06
999	1.332662e-06
1000	3.269104e-06
1001	5.246634e-06
1002	9.920190e-07
1003	1.705984e-05
1004	2.846159e-06
1005	2.258126e-06
1006	5.707956e-07
1007	2.048681e-06
1008	5.157122e-06
1009	1.255410e-06
1010	1.208900e-06
1011	5.340411e-06
1012	2.324234e-06
1013	1.352621e-06
1014	1.343341e-06
1015	1.004774e-06
1016	3.455508e-06
1017	2.402374e-06
1018	4.171473e-06
1019	5.615560e-06
1020	2.734937e-06
1021	5.712824e-06
1022	2.210103e-06
1023	1.179201e-06
1024	2.730251e-06
1025	8.088550e-06
1026	1.067344e-06
1027	3.115631e-06
1028	2.120974e-06
1029	6.088923e-06
1030	3.057700e-06
1031	1.244602e-06
1032	3.588024e-06
1033	1.139079e-06
1034	4.660229e-06
1035	6.241497e-06
1036	6.803404e-07
1037	4.787014e-06
1038	2.820191e-06
1039	1.787467e-06
1040	2.251597e-06
1041	1.803547e-06
1042	2.961636e-06
1043	5.931606e-06
1044	2.549002e-06
1045	1.945122e-05
1046	2.578891e-06
1047	2.127035e-06
1048	9.754841e-07
1049	1.030352e-06
1050	3.090254e-06
1051	3.396567e-06
1052	1.533543e-06
1053	2.412081e-06
1054	1.881795e-06
1055	5.757933e-07
1056	1.746306e-06
1057	3.774446e-06
1058	4.173535e-06
1059	4.846609e-06
1060	1.296408e-07
1061	8.446379e-06
1062	3.556517e-06
1063	6.605238e-06
1064	2.032673e-06
1065	4.425146e-06
1066	3.156831e-06
1067	1.674371e-05
1068	9.211678e-07
1069	1.829184e-06
1070	3.352650e-06
1071	2.866656e-06
1072	5.816334e-06
1073	2.864391e-06
1074	2.177233e-06
1075	3.698237e-06
1076	2.443162e-06
1077	5.654430e-06
1078	1.387605e-06
1079	2.781135e-06
1080	1.115526e-06
1081	2.401726e-06
1082	1.761923e-06
1083	1.142077e-05
1084	1.582780e-06
1085	1.017364e-05
1086	1.595938e-06
1087	5.762724e-07
1088	1.574444e-06
1089	2.704212e-06
1090	2.695188e-06
1091	2.362763e-06
1092	3.076769e-06
1093	4.509300e-06
1094	5.739903e-07
1095	1.083066e-06
1096	3.704642e-06
1097	3.505349e-06
1098	1.358966e-06
1099	3.684757e-06
1100	2.810459e-06
1101	6.496636e-06
1102	3.709751e-06
1103	1.848480e-06
1104	3.333104e-06
1105	2.472604e-06
1106	4.758622e-07
1107	5.948810e-06
1108	4.482238e-06
1109	2.220751e-05
1110	2.068472e-06
1111	2.556380e-06
1112	6.741810e-06
1113	4.271511e-06
1114	2.187755e-06
1115	2.774618e-06
1116	3.278093e-06
1117	3.020039e-06
1118	7.730522e-07
1119	7.175412e-06
1120	3.214142e-06
1121	2.588805e-06
1122	6.349355e-07
1123	1.748768e-06
1124	4.618363e-06
1125	1.791574e-06
1126	5.192439e-06
1127	5.619957e-06
1128	1.686497e-06
1129	3.132921e-06
1130	2.706779e-06
1131	1.948399e-05
1132	2.729499e-06
1133	3.874578e-06
1134	2.994075e-06
1135	1.335538e-06
1136	4.326852e-06
1137	1.930537e-06
1138	4.356282e-06
1139	2.204613e-06
1140	4.980085e-06
1141	5.019049e-06
1142	7.716186e-08
1143	2.230804e-06
1144	1.587354e-06
1145	3.577444e-06
1146	1.266590e-06
1147	1.240203e-05
1148	4.580258e-06
1149	1.083729e-06
1150	4.306231e-06
1151	3.823991e-06
1152	1.516031e-06
1153	3.688344e-06
1154	7.602207e-07
1155	4.068298e-06
1156	5.955976e-06
1157	3.287003e-06
1158	1.003161e-06
1159	1.327672e-06
1160	2.786239e-06
1161	1.427868e-06
1162	2.817183e-06
1163	8.198797e-06
1164	3.511972e-06
1165	5.302000e-06
1166	2.761206e-06
1167	2.425457e-06
1168	2.590559e-06
1169	7.473758e-06
1170	2.212233e-06
1171	6.362212e-06
1172	2.126212e-06
1173	2.022266e-06
1174	3.496855e-06
1175	4.129237e-06
1176	3.882644e-06
1177	4.157490e-06
1178	5.021988e-07
1179	1.938429e-06
1180	2.464967e-06
1181	6.415837e-06
1182	1.148808e-06
1183	1.763460e-06
1184	1.250198e-06
1185	2.166908e-06
1186	2.500773e-06
1187	8.188014e-07
1188	3.269511e-06
1189	7.954248e-06
1190	1.410462e-06
1191	2.951043e-06
1192	2.313653e-06
1193	6.027536e-06
1194	3.637837e-06
1195	8.529922e-06
1196	4.108056e-06
1197	7.827375e-06
1198	1.543196e-06
1199	2.415029e-06
1200	3.674489e-06
1201	1.319471e-06
1202	1.685179e-06
1203	8.447642e-06
1204	2.914452e-06
1205	4.946211e-06
1206	1.689522e-06
1207	2.039882e-06
1208	2.994166e-06
1209	4.657330e-06
1210	1.623080e-06
1211	4.586700e-06
1212	3.030388e-06
1213	2.692449e-06
1214	6.450298e-07
1215	1.938590e-06
1216	2.360176e-06
1217	2.481119e-06
1218	3.467495e-06
1219	2.818209e-06
1220	2.563567e-06
1221	5.334210e-06
1222	5.521527e-06
1223	1.374798e-06
1224	2.753105e-06
1225	7.711423e-07
1226	2.197853e-06
1227	4.427469e-06
1228	2.602113e-06
1229	2.024106e-06
1230	2.505082e-06
1231	5.186306e-06
1232	3.020117e-06
1233	6.033769e-06
1234	1.977330e-06
1235	3.816468e-06
1236	2.850407e-06
1237	7.484173e-06
1238	7.682596e-07
1239	1.690183e-06
1240	3.711365e-07
1241	4.027886e-06
1242	3.234472e-06
1243	5.224032e-06
1244	4.229123e-06
1245	3.067991e-06
1246	2.147840e-06
1247	2.801607e-06
1248	2.051150e-06
1249	2.961908e-06
1250	2.250943e-06
1251	4.162888e-06
1252	6.451264e-07
1253	8.635231e-06
1254	1.944189e-06
1255	2.883902e-06
1256	2.712717e-06
1257	6.981367e-06
1258	3.120575e-06
1259	3.932100e-05
1260	2.570813e-06
1261	1.510647e-06
1262	3.314379e-06
1263	2.426924e-06
1264	3.447793e-06
1265	1.254064e-06
1266	2.480486e-06
1267	2.606209e-06
1268	2.648737e-06
1269	6.805046e-06
1270	5.671628e-06
1271	9.415786e-07
1272	2.360644e-06
1273	2.873237e-06
1274	4.327510e-06
1275	9.465412e-06
1276	3.438674e-06
1277	4.999255e-06
1278	3.142806e-06
1279	2.685575e-06
1280	1.968393e-06
1281	4.048805e-06
1282	1.925545e-06
1283	4.985116e-06
1284	9.520748e-07
1285	5.082718e-06
1286	1.993497e-06
1287	4.192939e-06
1288	2.928954e-06
1289	3.983259e-08
1290	1.630414e-06
1291	1.238596e-06
1292	1.435571e-06
1293	2.030245e-06
1294	5.693320e-07
1295	1.431117e-06
1296	2.342879e-06
1297	2.194135e-06
1298	2.717415e-06
1299	5.824493e-06
1300	3.078765e-06
1301	1.407687e-06
1302	3.128025e-06
1303	5.054591e-06
1304	3.511321e-06
1305	3.684400e-06
1306	1.735055e-06
1307	4.635412e-06
1308	6.135871e-06
1309	1.400819e-06
1310	1.856195e-06
1311	2.144941e-06
1312	3.067629e-06
1313	3.015220e-07
1314	3.413897e-06
1315	4.179294e-06
1316	3.678788e-06
1317	7.282915e-06
1318	3.650462e-06
1319	2.560360e-06
1320	3.359305e-06
1321	6.656482e-06
1322	2.631383e-06
1323	1.901726e-05
1324	5.017278e-07
1325	2.214748e-06
1326	1.379808e-06
1327	1.913909e-06
1328	2.004389e-06
1329	9.371297e-06
1330	2.765111e-06
1331	3.445453e-06
1332	8.081398e-07
1333	6.613150e-06
1334	1.564714e-06
1335	2.512153e-06
1336	3.046275e-06
1337	1.575591e-06
1338	1.521853e-06
1339	6.165673e-06
1340	5.486196e-07
1341	6.755592e-06
1342	2.558856e-06
1343	7.540822e-06
1344	6.604644e-06
1345	6.391087e-06
1346	1.596399e-06
1347	8.435607e-06
1348	5.104448e-07
1349	3.070080e-06
1350	2.927729e-07
1351	3.887894e-07
1352	9.780482e-07
1353	8.736989e-06
1354	8.135299e-07
1355	1.921462e-06
1356	2.352012e-06
1357	2.933715e-06
1358	1.634977e-06
1359	4.537849e-06
1360	3.418470e-06
1361	3.863671e-06
1362	6.323949e-07
